,Rating,Latitude,Longitude,Name,Website,Vicinity,Address,Food Tags,Place tags,X_coord,Y_coord,X,Y,Rating_scaled
1715,7.2,28.645644,77.193068,Hotel Citi International,1,"8/21, W.E.A Karol Bagh, Near Metro Pillar No. 88, Sat Bhirawan Marg, New Delhi","8/21, W.E.A Karol Bagh, Near Metro Pillar No. 88, Sat Bhirawan Marg, Block 8, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.525012508790525,27.961009011069052,0.37334351017575446,0.6072771338085723,0.26315789473684204
1716,6.4,28.646586,77.196354,Hotel India Palace,1,"1032/17, Naiwala, Arya Samaj Road, Opp.Rama Krishna Medical Centre, Karol Bagh, New Delhi","1032/17, Naiwala, Arya Samaj Road, Opp.Rama Krishna Medical Centre, Karol Bagh, Block 28C, Nai Walan, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.705081168820932,28.246206987651533,0.37645068402733156,0.613511868434808,0.05263157894736836
1717,7.2,28.6510338999999,77.1956469,Dimple Restaurant,1,"2105, D.B. Gupta Road, Karol Bagh, New Delhi","2105, D.B. Gupta Road, Naiwala, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India",1,0,21.336051484617137,28.58232460300148,0.37008289417972484,0.6208597611513751,0.26315789473684204
1718,7.8,28.6454608,77.1903736,Shudh Vegetarian Food Court,1,"Metro Pillar Number 98, 17A/32, Gurudwara Road W.E.A, Near, 99, Opposite Jessa Ram Hospital, Karol Bagh, New Delhi","17A/32, Gurudwara Road W.E.A, Near, Metro Pillar Number 98, 99, Opposite Jessa Ram Hospital, Block 10, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.33551602813063,27.777516375549247,0.3700736546130326,0.6032657873676073,0.4210526315789471
1719,7.8,28.6505145,77.1923025999999,Roshan Di Kulfi,1,"2816, Ajmal Khan Road, Karol Bagh, New Delhi","2816, Ajmal Khan Rd, Block 34P, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.121590936887955,28.329621199696994,0.36638227128406664,0.6153353928594618,0.4210526315789471
1720,8.2,28.648456,77.192745,Ganesh Restaurant,1,"2300, Arya Samaj Road, Ghaffar Market, Block 24N, Beadonpura, Karol Bagh, New Delhi","2300, Arya Samaj Rd, Ghaffar Market, Block 24N, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.301029265713126,28.181235280304556,0.36947856845872273,0.6120915170060358,0.5263157894736838
1721,8.0,28.646872,77.188254,Swati Hotel,1,"15A/56, Ajmal Khan Road Opp. Roopak Stores Near Pusa Road Metro Pillar No:98-99, Karol Bagh, New Delhi","15A/56, Ajmal Khan Road Opp. Roopak Stores Near Pusa Road Metro Pillar No:98-99, Block 15A, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,1,21.075988080051747,27.766106458321573,0.3655953714187889,0.6030163543005347,0.4736842105263157
1722,7.4,28.647087,77.188299,Spicy By Nature,0,"15-A/55, Saraswati Marg, West Extension Area, Karol Bagh, New Delhi","15-A/55, Saraswati Marg, West Extension Area, Karol Bagh, Block 15A, WEA, Karol Bagh, New Delhi, Delhi 110005, India",1,0,21.064101335951825,27.787286212762826,0.365390259766148,0.6034793665209311,0.3157894736842106
1723,7.8,28.6498407,77.1907712,KHURANA RESTAURANT,1,"Stall No 37/38, Arya Samaj Road, Near Gaffar Market, Karol Bagh, New Delhi","Stall No 37/38, Arya Samaj Road, Near Gaffar Market, Karol Bagh, Ghaffar Market, Block 23, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.054346310091166,28.176642279418928,0.3652219319667931,0.6119911090648467,0.4210526315789471
1724,7.6,28.6536915,77.1907966999999,"Wah Ji Wah, Karol Bagh",1,"Bus Stand, 3393, Prahlad Market, Desh Bandhu Gupta Road, Neta Ji Subhash Market, Block 32, Krishna Nagar, Karol Bagh, New Delhi","3393, Prahlad Market, Bus Stand, DB Gupta Road, Neta Ji Subhash Market, Block 32, Krishna Nagar, Karol Bagh, New Delhi, Delhi 110005, India",1,0,20.78280088220586,28.507364040236453,0.3605362812105868,0.6192210425956771,0.36842105263157876
1725,8.0,28.652284,77.1869579999999,sas,1,"Karol Bagh, Anand Parbat, New Delhi","Karol Bagh, Anand Parbat, Block 20C, Regar Pura, Karol Bagh, New Delhi, Delhi 110005, India",0,0,20.594250134025792,28.147960303888702,0.3572827447298829,0.6113640902194467,0.4736842105263157
1726,7.6,28.6468609999999,77.1887929999999,Aroma Spice,0,"15A/61, Saraswati Marg, WEA, Karol Bagh, New Delhi","15A/61, Saraswati Marg, WEA, Karol Bagh, Block 15A, WEA, Karol Bagh, New Delhi, Delhi 110005, India",1,0,21.117279520960174,27.798740283192146,0.3663078756683509,0.6037297648244982,0.36842105263157876
1727,8.6,28.6546189,77.1890964999999,Amritsari Chaap Corner,0,"Regarpura, Karol Bagh, New Delhi","Regarpura, Karol Bagh, Sant Nagar, Krishna Nagar, Karol Bagh, New Delhi, Delhi 110005, India",0,0,20.589165391001025,28.480730248426553,0.35719500497236,0.6186387992501423,0.631578947368421
1728,8.2,28.6493090999999,77.19126,New Frontier Hotel,1,"Shop No. 2, Ghaffar Market, Arya Samaj Road, Karol Bagh, New Delhi","Shop No. 2, Ghaffar Market, Arya Samaj Rd, Ghaffar Market, Block 23, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.128835483970104,28.161652148805913,0.36650727952956796,0.6116634086810477,0.5263157894736838
1729,8.4,28.654417,77.1902267,Peshawari Chicken Corner,1,"33-34B, Prehlad Market, Ramjas Road, Karol Bagh, New Delhi","33-34B, Prehlad Market, Ramjas Road, Karol Bagh, Block 52, Karol Bagh, New Delhi, Delhi 110005, India",0,0,20.688443052993183,28.533869920161397,0.3589080901662835,0.6198004896497802,0.5789473684210524
1730,8.6,28.653205,77.191609,China Hub,0,"3382, Desh Bandhu Gupta Road, Block 44Q, Beadonpura, Karol Bagh, New Delhi","3382, DB Gupta Road, Block 44Q, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India",0,0,20.878397594825305,28.516378162688447,0.3621858498012439,0.6194181010112031,0.631578947368421
1731,8.2,28.653067,77.191846,The Spot,0,"3379, Desh Bandhu Gupta Road, Block 44Q, Block 53, Karol Bagh, New Delhi","3379, DB Gupta Road, Block 44Q, Block 53, Karol Bagh, New Delhi, Delhi 110005, India",0,0,20.9060093611488,28.519345244411536,0.3626623044952575,0.619482964610095,0.5263157894736838
1732,8.0,28.6481746999999,77.1903224,McDonald's India,1,"5/76 Padam Singh Road, West, Ajmal Khan Road, Near Tanishq Jewellery, Karol Bagh, Delhi","5/76 Padam Singh Road, West, Ajmal Khan Rd, Near Tanishq Jewellery, Block 5, WEA, Karol Bagh, Delhi, 110005, India",0,0,21.1389297838097,28.006290809508364,0.36668146166934884,0.6082670426433082,0.4736842105263157
1733,8.2,28.6471297,77.1885138,Suruchi Restaurant,1,"98, 15A/56, WEA Karol Bagh Near Metro Pillar, 99, Ajmal Khan Road, New Delhi","15A/56, WEA Karol Bagh Near Metro Pillar, 98, 99, Ajmal Khan Rd, Block 15A, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.077212823155584,27.804315674529157,0.365616504967217,0.6038516488779555,0.5263157894736838
1734,9.0,28.6489216,77.1914149,The Burger Club,1,"Arya Samaj Road, Block 25A, Beadonpura, Karol Bagh, New Delhi","Arya Samaj Rd, Block 25A, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.167996459221243,28.138180398898452,0.3671830215397659,0.6111502909736923,0.7368421052631577
1735,7.2,28.646586,77.1887909999999,"Chawlas""2(Since 1960)",1,"15/50, WEA, Near Stelatoes Showroom, Ajmal Khan Road, Karol Bagh, New Delhi","15/50, WEA, Near Stelatoes Showroom, Ajmal Khan Road, Karol Bagh, Block 15A, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.136659261019002,27.775110622941252,0.3666422826748282,0.6032131950271322,0.26315789473684204
1736,8.0,28.647581,77.1912749,Pizza Hut,1,"85, Padam Singh Road, Block 6, WEA, Karol Bagh, New Delhi","85, Padam Singh Road, Block 6, WEA, Karol Bagh, Block 6, WEA, Karol Bagh, New Delhi, Delhi 110005, India",2,0,21.252680967785945,28.014876435101463,0.36864429464859816,0.6084547336564585,0.4736842105263157
1737,7.8,28.648636,77.192455,Sandoz Restaurant,1,"53/6, D.B.G.Road, Karol Bagh, Delhi","53/6, D.B.G.Road, Karol Bagh, Ghaffar Market, Block 24N, Beadonpura, Karol Bagh, Delhi, 110005, India",0,0,21.266450331240346,28.178556331478873,0.3688818918299797,0.6120329523022973,0.4210526315789471
1738,7.8,28.6522379,77.1942459,Nazeer Foods,1,"Shop No. Opp P.P. Jewellers,, 71, Desh Bandhu Gupta Road, Block 53, Karol Bagh, New Delhi","Shop No. Opp P.P. Jewellers,, 71, DB Gupta Road, Block 53, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.145254157184056,28.59796518290813,0.36679059186209356,0.6212016810565824,0.4210526315789471
1739,8.4,28.6459168,77.1893784999999,K.B.Chaat,0,"17A/39, Vardan Building, Ajmal Khan Road, Opp Stellatoes Showroom, Block 10, WEA, Karol Bagh, New Delhi","17A/39, Vardan Building, Ajmal Khan Rd, Opp Stellatoes Showroom, Block 10, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.228340690069704,27.754507289488416,0.3682242911096855,0.6027627839897414,0.5789473684210524
1740,8.4,28.6479368,77.1928995,"Bikanervala - Indian Restaurant in Karol Bagh, Delhi",1,"Bikanervala Chowk, 10181/82 Gurudwara Road, Arya Samaj Road, Karol Bagh, New Delhi","10181/82 Gurudwara Road, Bikanervala Chowk, Arya Samaj Rd, Block 15, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.349513924969763,28.146482249428036,0.3703151952510774,0.6113317783586271,0.5789473684210524
1741,8.4,28.6479059,77.1929626,Angan bikanervala,1,"10181-82, Chowk Gurudwara Road, Ghaffar Market, Block 23, Beadonpura, Karol Bagh, New Delhi","10181-82, Chowk Gurudwara Road, Ghaffar Market, Block 23, Beadonpura, Karol Bagh, Block 15, WEA, Karol Bagh, New Delhi, Delhi 110005, India",0,0,21.35645086023843,28.14777163098028,0.3704348955024884,0.6113599656266664,0.5789473684210524
1742,7.6,28.6444409999999,77.188317,Domino's Pizza,1,"Shop No. U 22 AGN, Near Karol Bagh Metro Station, Block 1, WEA, Karol Bagh, New Delhi","Shop No. U 22 AGN, Near Karol Bagh Metro Station, Block 1, WEA, Karol Bagh, New Delhi, Delhi 110060, India",2,0,21.25337079275374,27.562244846461734,0.3686561979198378,0.5985597201208207,0.36842105263157876
1743,8.2,28.657971,77.1935189999999,Domino's Pizza,1,"Ground Floor, Plot No. 34, Block-61, (Commonly Known as 61/34), Khasra No. 891/8 (Municipal No. 8262), New Rohtak Road, Karol Bagh, New Delhi","Ground Floor, Plot No. 34, Block-61, (Commonly Known as 61/34), Khasra No. 891/8 (Municipal No. 8262), New Rohtak Road, Karol Bagh, Block 61, Karol Bagh, New Delhi, Delhi 110005, India",2,0,20.683503374035013,29.042696228312295,0.3588228535610274,0.6309239802165184,0.5263157894736838
1744,7.6,28.643582,77.1887380999999,Little Chef,1,"B1/8 Apsara Arcade, Near Karol Bagh Metro Station, Sadhu Vasvani Marg, Rajinder Nagar, New Delhi","B1/8 Apsara Arcade, Near Karol Bagh Metro Station, Sadhu Vasvani Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060, India",0,0,21.34602728244538,27.515053499508337,0.3702550315086487,0.5975280665009922,0.36842105263157876
1745,8.8,28.6621382,77.2072898999999,Ganpati bhoj,0,"3270, bahadur garh road, azad market, New Delhi","3270, bahadur garh road, azad market, Pahari Dhiraj, Sadar Bazaar, New Delhi, Delhi 110006, India",0,0,21.422517667091235,30.25656929869335,0.37157491095368117,0.6574605515991384,0.6842105263157896
1746,9.0,28.669989,77.206901,Punjabi Sweet Bhandar,0,"128 , Indira Market, Old Sabzi Mandi, New Delhi","128 , Indira Market, Old Sabzi Mandi, Sabzi Mandi Old, New Delhi, Delhi 110007, India",0,0,20.83583083345716,30.903306447064917,0.36145133926594536,0.6715989215179692,0.7368421052631577
1747,7.8,28.648774,77.198424,Three Tuns,0,"938, Street No 3, Elahi Bux Road, Naiwala, Karol Bagh, New Delhi","938, Street No 3, Elahi Bux Road, Naiwala, Karol Bagh, Sewak Chember, Block 49A, Nai Walan, Karol Bagh, New Delhi, Delhi 110005, India",1,0,21.705264615546625,28.562153486908333,0.37645384949137806,0.6204187988505103,0.4210526315789471
1748,8.8,28.6641615,77.1950322,Tiwari Pan Bhandar,0,"Bhagat Singh Marg, Kashmiri Bagh, Chandra Shekhar Azad Colony, Sarai Rohilla, New Delhi","Bhagat Singh Marg, Kashmiri Bagh, Chandra Shekhar Azad Colony, Sarai Rohilla, New Delhi, Delhi 110007, India",0,0,20.357657140626497,29.666041076004607,0.35320021553000713,0.6445509692736056,0.6842105263157896
1749,9.6,28.6581391,77.1979271,Karan Chicken Corner,0,"Gaushala Road, Near DCM Chownk, New Delhi","Gaushala Rd, Near DCM Chownk, Manakpura, Kishan Ganj, New Delhi, Delhi 110005, India",0,0,21.002852695442144,29.331623673988375,0.36433338415989763,0.6372402450498544,0.894736842105263
1750,9.2,28.6668815,77.1994991999999,à¤¸à¤¿à¤‚à¤¹ à¤¬à¤°à¥à¤—à¤° Singh Burger,0,"15, Balwant Rai Bansal Marg, Chitla Gate, Partap Nagar, Gulabi Bagh, New Delhi","15, Balwant Rai Bansal Marg, Chitla Gate, Partap Nagar, Gulabi Bagh, New Delhi, Delhi 110007, India",0,0,20.50022732444903,30.176728891628056,0.3556603346152111,0.6557151543965788,0.7894736842105259
1751,8.2,28.6549793999999,77.2001666,Changezi Chicken Restaurant,0,"East Park Road, New Delhi","E Park Rd, Block 69D, Dori Walan, Karol Bagh, New Delhi, Delhi 110055, India",0,0,21.395540516841212,29.20106088480275,0.3711094068741107,0.6343860019995076,0.5263157894736838
1752,8.6,28.667151,77.216599,Domino's Pizza,1,"Ground Floor, Shop no. R -3, Food court, Tis Hazari Metro Station (MRTS), New Delhi","Ground Floor, Shop no. R -3, Food court, Tis Hazari Metro Station (MRTS), Kamla Nehru Ridge, Civil Lines, New Delhi, Delhi 110006, India",2,0,21.766151550854495,31.264771921123717,0.37750448369534967,0.6795009456988852,0.631578947368421
1753,8.6,28.662805,77.2146972,Cornet Crockery,1,"Royal Palace - 185, Azad Market Road, Mithai Pul, Sadar Bazaar, Azad Market","Royal Palace - 185, Azad Market Rd, Mithai Pul, Teliwara, Sadar Bazaar, Azad Market, Delhi 110006, India",0,0,21.931842775133564,30.774911026732415,0.38036356777710373,0.6687920594827274,0.631578947368421
1754,8.0,28.6589229999999,77.2114309999999,khana at door,1,"2198, Ravidass, Bahadur Garh raod, Sadar Bazaar, New Delhi","2198, Ravidass, Bahadur Garh raod, Pahari Dhiraj, Sadar Bazaar, New Delhi, Delhi 110006, India",0,0,21.962054695294896,30.239714432135667,0.3808848894125031,0.6570920860812305,0.4736842105263157
1755,8.8,28.668855,77.2049299999999,Siddharth Dhaba,1,"8387, Roshanara Road, New Delhi","8387, Roshanara Rd, Kherian Mohalla, Sabzi Mandi Old, New Delhi, Delhi 110007, India",0,0,20.768228441450056,30.683634241143697,0.3602848265328964,0.666796650740699,0.6842105263157896
1756,8.8,28.668881,77.204824,Dil Tandoori,0,"8421, Roshanara Road, New Delhi","8421, Roshanara Rd, Kherian Mohalla, Sabzi Mandi Old, New Delhi, Delhi 110007, India",0,0,20.758416461457006,30.67925450389329,0.3601155159617984,0.6667009049720364,0.6842105263157896
1757,6.4,28.6800134,77.2236758,Fiesta Green,1,"27, Sham Nath Marg, Indraprastha College, Civil Lines,, Delhi","27, Sham Nath Marg, Indraprastha College, Civil Lines,, Civil Lines, Delhi, 110054, India",1,0,21.38466979636075,32.80471072799621,0.37092182721189193,0.713165664910928,0.05263157894736836
1758,9.4,28.6814284,77.2226866,1UP,1,"13 Alipur Road, The Exchange Store building, Civil Lines, Delhi","13 Alipur Road, The Exchange Store building, Civil Lines, Civil Lines, Delhi, 110054, India",0,0,21.209872013601576,32.86402818420746,0.36790560495638536,0.714462408326194,0.8421052631578949
1759,9.0,28.6800134,77.2236758,Spicy Treat,0,"27, Sham Nath Marg, Indraprastha College, Civil Lines, Delhi","27, Sham Nath Marg, Indraprastha College, Civil Lines, Civil Lines, Delhi, 110054, India",1,0,21.38466979636075,32.80471072799621,0.37092182721189193,0.713165664910928,0.7368421052631577
1760,8.6,28.6767345,77.2252460999999,BOA Village,1,"1st Exchange Store Building 13 Civil Lines, New Delhi","1st Exchange Store Building 13 Civil Lines, Railway Colony, Civil Lines, New Delhi, Delhi 110054, India",0,0,21.735479986627517,32.62230242945606,0.37697523067410244,0.7091780232430283,0.631578947368421
1761,7.2,28.6745701,77.2265616,The Garden Terrace - Maidens Hotel,1,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, Kashmere Gate","Maidens Hotel, 7, Shamnath Marg, Civil Lines, Prema Kunj, Civil Lines, Kashmere Gate, Delhi 110006, India",0,0,21.988019314220516,32.51926967791082,0.3813329217629311,0.7069256164363843,0.26315789473684204
1762,9.0,28.6778286,77.2232125,Munna Sweets,0,"Civil Lines, New Delhi","Civil Lines, New Delhi, Delhi 110054, India",0,0,21.504977366695954,32.589151436878225,0.3729977938827673,0.7084533068765384,0.7368421052631577
1763,8.0,28.678429,77.224734,RollCLub Eating Joint,1,"Roll Club, DDA Market, Sham Nath Marg, Civil Lines","Roll Club, DDA Market, Sham Nath Marg, Railway Colony, Civil Lines, Delhi, 110054, India",0,0,21.576683245501826,32.73521535162796,0.374235114311499,0.7116464212101189,0.4736842105263157
1764,8.6,28.6726044,77.2170107,Fateh Chand Ki Kachori,1,"13, Rajpur Road, Ludlow Castle, Civil Lines, New Delhi","13, Rajpur Rd, Ludlow Castle, Civil Lines, New Delhi, Delhi 110054, India",0,0,21.40986168082117,31.75645892384887,0.37135652564666755,0.6902497526080184,0.631578947368421
1765,8.2,28.672532,77.2170364,amritsariya restaurant,0,"13A, Rajpur Road, Ludlow Castle, Civil Lines, Delhi","13A, Rajpur Rd, Ludlow Castle, Civil Lines, Delhi, 110054, India",0,0,21.41693372025807,31.751872251596957,0.37147855718736955,0.6901494830175714,0.5263157894736838
1766,9.4,28.679332,77.208314,Drinks Break,1,"5885, 28UA, Jawahar nagar, Kamla nagar Opposite hansraj college, Delhi","5885, 28UA, Jawahar nagar, Kamla nagar Opposite hansraj college, Block UA, Jawahar Nagar, Kamla Nagar, Delhi, 110007, India",0,0,20.27867071232923,31.789790711779116,0.3518372656163837,0.6909784213554382,0.8421052631578949
1767,8.2,28.6798789,77.2083074,Daawat-E-Mezbaan,0,"Shop No. 26-A/UA, Bunglow Road, Kamla Nagar, Delhi","Shop No. 26-A/UA, Bunglow Road, Kamla Nagar, Block UA, Jawahar Nagar, Kamla Nagar, Delhi, 110007, India",0,0,20.239347722762393,31.83611949812311,0.3511587279689814,0.6919912184722748,0.5263157894736838
1768,8.0,28.6796482,77.2082254,CHA BAR,1,"Inside Kamla Nagar Market, Kamla Nagar, Opp Hans Raj College, Block UA, Jawahar Nagar, Kamla Nagar, Delhi","Inside Kamla Nagar Market, Kamla Nagar, Opp Hans Raj College, Block UA, Jawahar Nagar, Kamla Nagar, Delhi, 110007, India",0,0,20.249564208922703,31.811296435197207,0.3513350184942008,0.691448559608394,0.4736842105263157
1769,8.8,28.6909797,77.2166977,Pandit Canteen,0,"DS Kothari Hostel Lane, Kamla Nehru Ridge, Civil Lines, Delhi","DS Kothari Hostel Ln, Kamla Nehru Ridge, Civil Lines, Delhi, 110007, India",0,0,20.081770129899883,33.30731560329935,0.3484396486130615,0.7241531482616772,0.6842105263157896
1770,8.2,28.7001247,77.2281481,Dickey Restaurant,0,"New Aruna Colony, Majnu Ka Tilla, Timarpur, Delhi","New Aruna Colony, Majnu Ka Tilla, Timarpur, Delhi, 110054, India",0,0,20.29299217700196,34.80185386217318,0.3520843895775432,0.7568253626458484,0.5263157894736838
1771,8.6,28.7003867,77.2277014,Rooftop restaurant,0,Majnu Ka Tilla,"New Aruna Colony, Majnu Ka Tilla, Timarpur, Delhi, 110054, India",0,0,20.240830143581608,34.796428214129264,0.3511843078739228,0.7567067521418941,0.631578947368421
1772,7.8,28.7005423,77.2277069,Dekhang Cafe And Restaurant,0,"Outer Ring Road, New Aruna Colony, Majnu Ka Tilla, New Aruna Nagar, Delhi","Outer Ring Rd, New Aruna Colony, Majnu Ka Tilla, New Aruna Nagar, Delhi, 110054, India",1,0,20.230198421448808,34.810067767353715,0.3510008522464822,0.7570049274508283,0.4210526315789471
1773,9.2,28.7008367,77.2274882999999,GADEN SHARTSE HOUSE,0,"Block 12, House 33A, Camp, New, New Aruna Nagar, New Delhi","Block 12, House 33A, Camp, New, New Aruna Colony, Majnu Ka Tilla, New Aruna Nagar, New Delhi, Delhi 110054, India",0,0,20.19287579461836,34.82161444574439,0.35035683184815103,0.7572573502640718,0.7894736842105259
1774,10.0,28.7008514,77.2274384,AL Uzer chicken corner,1,"110054, Ring Road, Nirmal Colony, Block 2, New Delhi","110054, Ring Rd, Nirmal Colony, Block 2, Majnu Ka Tilla, Timarpur, New Delhi, Delhi 110054, India",0,0,20.188082946393816,34.81976348403615,0.3502741288798757,0.7572168862495916,0.9999999999999998
1775,8.4,28.7008649,77.2281541999999,Asian Home Retaurant,0,"New Aruna Colony, Majnu Ka Tilla, Timarpur, Delhi","New Aruna Colony, Majnu Ka Tilla, Timarpur, Delhi, 110054, India",0,0,20.240908671661725,34.86548867309749,0.3511856629148117,0.7582164880803901,0.5789473684210524
1776,9.0,28.7008394999999,77.2285663,Achi Restaurant,1,"Achi House,, Majnu Ka Tilla, New Aruna Nagar, New Delhi","Achi House,, New Aruna Colony, Majnu Ka Tilla, New Aruna Nagar, New Delhi, Delhi 110054, India",0,0,20.273676134111533,34.888978778505106,0.35175108169723274,0.7587300070587285,0.7368421052631577
1777,9.2,28.70095,77.228408,khawa karpo,1,"H.No.141. B-Block, New Aruna Nagr, Old camp, Majnu Ka Tilla, New Aruna Nagar, Delhi","H.No.141. B-Block, New Aruna Nagr, Old camp, New Aruna Colony, Majnu Ka Tilla, New Aruna Nagar, Delhi, 110054, India",0,0,20.25393811295694,34.88856467775507,0.3514104923731212,0.7587209543707819,0.7894736842105259
1778,8.6,28.6998638,77.2211442,Joshi Dhaba,0,"110054, DVB Colony, Banarsi Das Estate, Timarpur, New Delhi","110054, DVB Colony, Banarsi Das Estate, Timarpur, New Delhi, Delhi 110054, India",0,0,19.785248129742577,34.343436109763616,0.3433230147404568,0.7468038573445915,0.631578947368421
1779,8.8,28.70109,77.228301,Bhutanese Tara Restaurant Delhi,1,"House No 3A,New Aruna Nagar, Majnu-ka Tilla,Delhi-110054, New Delhi","House No 3A,New Aruna Nagar, Majnu-ka Tilla,Delhi-110054, New Aruna Colony, Majnu Ka Tilla, Timarpur, New Delhi, Delhi 110054, India",0,0,20.235960710707776,34.89386591660091,0.35110028339961935,0.7588368451558083,0.6842105263157896
1780,8.2,28.7018683,77.2603331,Dosa Plaza,1,"B - 165, 1st Floor, Main Market Road, Block B, Bhajanpura, Shahdara, Delhi","B - 165, 1st Floor, Main Market Rd, Block B, Bhajanpura, Shahdara, Delhi, 110053, India",0,0,22.587538230076635,36.95495732616742,0.39167791738048835,0.8038945209957518,0.5263157894736838
1781,8.6,28.7090228,77.2518329999999,Neeraj Namkeen Bhandar,0,"Shriram Colony, Block C, Rajiv Nagar, Sonia Vihar, Delhi","Shriram Colony, Block C, Rajiv Nagar, Sonia Vihar, Delhi, 110094, India",0,0,21.440980448803014,37.036996554658444,0.37189349539004296,0.8056879868004951,0.631578947368421
1782,9.6,28.7108742,77.2552001999999,The Fresh Pizza,0,"Shri Ram Marg, Shriram Colony, Block D, Rajiv Nagar, Sonia Vihar, Delhi","Shri Ram Marg, Shriram Colony, Block D, Rajiv Nagar, Sonia Vihar, Delhi, 110094, India",0,0,21.562555017947908,37.40485036180209,0.37399132475246494,0.813729666816159,0.894736842105263
1783,9.8,28.70367,77.2579449999999,Burger bhum,0,"chowk, A-1/2, Wazirabad Road, Bhajanpura, Khazoori Khas, Delhi","chowk, A-1/2, Wazirabad Rd, Block A, Bhajanpura, Khazoori Khas, Delhi, 110094, India",0,0,22.280195647408007,36.96019735856857,0.3863745690011376,0.8040090737420424,0.9473684210526316
1784,10.0,28.7036272999999,77.2579562,Guru Ji Chap Corner,1,"Shiva Tower, Main Khajuri Khash Chowk, Delhi","Main Khajuri Khash Chowk, Shiva Tower, Block A, Bhajanpura, Shahdara, Delhi, 110094, India",0,0,22.284068502974623,36.95724631300808,0.3864413970407614,0.803944560710919,0.9999999999999998
1785,8.6,28.7073054,77.2586484999999,Mansi Burger wala,0,"Gali Number 16, Block C, Khazoori Khas, Delhi","Gali Number 16, Block C, Khazoori Khas, Delhi, 110094, India",0,0,22.074978602587944,37.314624348944776,0.3828334473231335,0.8117572290966157,0.631578947368421
1786,6.8,28.7153095999999,77.2638355999999,"Pizza Diet, Dayalpur",1,"F-11, Karawal Nagar Main Road, Dayalpur, Delhi","F-11, Karawal Nagar Main Rd, Dayalpur Extn, Dayalpur, Tukhmirpur, Delhi, 110094, India",0,0,21.896525664973314,38.32150092362168,0.3797541535615225,0.8337686343657136,0.1578947368421051
1787,8.6,28.7123893,77.2616743,Omveer Namkeen,0,"Sherpur Chowk, Tukmirpur Road, Sherpur Village, Khazoori Khas, Delhi","Sherpur Chowk, Tukmirpur Rd, Sherpur Village, Khazoori Khas, Delhi, 110094, India",1,0,21.9414338937162,37.937412187043236,0.38052906727525243,0.8253720413246681,0.631578947368421
1788,9.0,28.7119456,77.2619481999999,Pizza Wins,0,"Karawal Nagar Main Road, Tumkirpur Extension, Sherpur Village, Khazoori Khas, Delhi","Karawal Nagar Main Rd, Tumkirpur Extension, Sherpur Village, Khazoori Khas, Delhi, 110094, India",0,0,21.99350918929768,37.91655522723841,0.38142765227453324,0.8249160857423341,0.7368421052631577
1789,8.4,28.71176,77.262103,Dk Egg Roll,0,"26, Karawal Nagar Main Road, Nehru Vihar, Sherpur Village, Sherpur, Delhi","26, Karawal Nagar Main Rd, Nehru Vihar, Sherpur Village, Sherpur, Delhi, 110094, India",0,0,22.018314854773855,37.91033552335389,0.38185568630958144,0.8247801163233417,0.5789473684210524
1790,8.6,28.7156152,77.2641292999999,"New Pizza Point, Dyalpur Extension",0,"f12, 94, Main Pushta Road, Dayalpur Extension, Karawal Nagar, Delhi","f12, 94, Main Pushta Rd, Dayalpur Extn, Dayalpur Extension, Karawal Nagar, Delhi, 110094, India",0,0,21.896899821909653,38.36589873025158,0.3797606098246433,0.8347392181883667,0.631578947368421
1791,7.4,28.7159539,77.2641433999999,APNI RASOI,1,"shop no.f-1, dayalpur, karawal nagar road near pragti printers","shop no.f-1, dayalpur, karawal nagar road near pragti printers, Block B, Tukhmirpur, Delhi, 110094, India",0,0,21.873917338105436,38.395716041655184,0.37936403569170596,0.8353910566975209,0.3157894736842106
1792,8.6,28.7179518,77.2654577,Superfine Meat Shop Pure Mutton & Chicken,0,"Karawal Nagar-Bhajanpura Road, Block G, Dayalpur, Karawal Nagar, Delhi","Karawal Nagar-Bhajanpura Rd, Block G, Dayalpur, Karawal Nagar, Delhi, 110094, India",0,0,21.830848997398963,38.64825255564599,0.3786208701566741,0.8409117766094729,0.631578947368421
