,Rating_scaled,Website,Food Tags,Place tags,X,Y
65,0.5263157894736838,0,0,0,0.11567712025573351,0.576329013085781
66,0.8421052631578949,0,1,0,0.11752095645615544,0.575340322956911
67,0.7894736842105259,0,0,0,0.11110933617491627,0.5787393221106699
68,0.5263157894736838,0,0,0,0.11143878996143149,0.5787468889564334
69,0.631578947368421,0,0,0,0.11148705278777964,0.5787650459611451
70,0.1578947368421051,1,0,0,0.11202481204449342,0.5795120707223029
71,0.6842105263157896,0,0,0,0.13003009918321637,0.5637193196535069
72,0.26315789473684204,1,0,0,0.13193779975388603,0.6252170825720506
73,0.26315789473684204,1,0,0,0.13104984309704795,0.6200297247168487
74,0.9999999999999998,1,1,0,0.13262649808135052,0.6163879453827258
75,0.5263157894736838,1,1,0,0.13715654579248598,0.6239110072434397
76,0.6842105263157896,0,0,0,0.13736128184441174,0.6116105659035208
77,0.4210526315789471,1,2,0,0.12364498845455099,0.6641363137711628
78,0.631578947368421,0,0,0,0.12610762918748006,0.6639264361457962
79,0.7368421052631577,0,0,0,0.13095935471588876,0.6581403301657069
80,0.7894736842105259,0,0,0,0.12326021218607579,0.7451506618038943
81,0.6842105263157896,0,0,0,0.13439498745991385,0.7848984537509841
82,0.5263157894736838,0,0,0,0.12942649787671998,0.9076112584981769
83,0.8421052631578949,0,0,0,0.12072482117734186,0.05022131657484718
84,0.5789473684210524,0,0,0,0.13035577903129542,0.24091720200024505
85,0.1578947368421051,1,0,0,0.13213361250960923,0.2524107963367312
86,0.631578947368421,0,0,0,0.13128351006803277,0.25237764490001907
87,0.5263157894736838,0,0,0,0.133777791689476,0.2432928840319281
88,0.9999999999999998,1,0,0,0.13852216126201894,0.2523501045103485
89,0.5789473684210524,0,0,0,0.13430277487329448,0.31560845163436774
90,0.631578947368421,0,0,0,0.14580630066575642,0.3838050775264247
91,0.631578947368421,1,0,0,0.1481399069745938,0.47979045612265353
92,0.7368421052631577,0,0,0,0.130753786840534,0.4688922158284502
93,0.4210526315789471,1,0,0,0.1315211540974979,0.4880090827250417
94,0.5263157894736838,1,0,0,0.13401676403134605,0.5117241642702035
95,0.4210526315789471,1,2,0,0.14936605317237334,0.4881993039165192
96,0.5263157894736838,1,0,0,0.13965894796774886,0.5174372274985664
97,0.7368421052631577,0,0,0,0.1340092256415645,0.5435477038698763
98,0.7368421052631577,1,0,0,0.13305984207161964,0.5623239572214827
99,0.10526315789473673,0,1,0,0.13281613806106862,0.5621889932518372
100,0.6842105263157896,0,0,0,0.13179714672695628,0.5610017891231798
101,0.894736842105263,0,0,0,0.13622869164579401,0.5624138424392163
102,0.7368421052631577,1,0,0,0.14071912945121298,0.5613529407217414
103,0.9473684210526316,0,0,0,0.14000523246771504,0.5674560541504807
104,0.8421052631578949,0,0,0,0.13104428166708273,0.5707248120668234
105,0.6842105263157896,0,0,0,0.14258517202911442,0.544712515842311
106,0.8421052631578949,0,1,0,0.1366922602344906,0.6083115610526163
107,0.5789473684210524,0,0,0,0.1464869290810311,0.5778724926062618
108,0.6842105263157896,1,0,0,0.1461322852631658,0.6247681032648175
109,0.6842105263157896,0,0,0,0.1401296223485004,0.6322873081860548
110,0.3157894736842106,1,1,0,0.14893610678365238,0.6239557530572576
111,0.894736842105263,0,0,0,0.1623920514424925,0.623351257222501
112,0.6842105263157896,1,0,0,0.1471416408648492,0.6242331896106598
113,0.9999999999999998,1,0,0,0.14100030124902804,0.632454748305031
114,0.631578947368421,0,2,0,0.14801245761395854,0.6227664574400353
115,0.26315789473684204,0,2,0,0.14813425968398,0.6222318494773901
116,0.7894736842105259,0,0,0,0.14118650532328658,0.6333384782902239
117,0.7368421052631577,0,0,0,0.14799590608567767,0.624661345505406
118,0.36842105263157876,1,0,0,0.16058554899307426,0.6572045810721009
119,0.4736842105263157,1,2,0,0.16145509929420554,0.6654857500921819
120,0.8421052631578949,0,0,0,0.16016015503325817,0.6534255214418715
121,0.631578947368421,0,0,0,0.1602056684926646,0.6532931759281811
122,0.3157894736842106,1,0,0,0.16025169728341346,0.6532739823427903
123,0.894736842105263,0,0,0,0.15962357460781262,0.6453151574485296
124,0.5263157894736838,1,0,0,0.16066720821913946,0.6536249181286738
125,0.7894736842105259,1,2,0,0.15894353639105405,0.6628371427020129
126,0.7368421052631577,1,0,0,0.15933329183382897,0.6624923207857586
127,0.3157894736842106,1,0,0,0.1543029122314254,0.692687784821627
128,0.36842105263157876,1,0,0,0.16114451727251217,0.676307389138228
129,0.3157894736842106,1,0,0,0.16165647654966211,0.6743354749624071
130,0.26315789473684204,1,2,0,0.16221491707999872,0.6659598959112117
131,0.36842105263157876,1,0,0,0.16223418008173984,0.6659551942247863
132,0.631578947368421,0,0,0,0.15322557272250475,0.6895737735508289
133,0.9473684210526316,0,0,0,0.15513488179547158,0.69044075907197
134,0.631578947368421,0,0,0,0.15851904422313115,0.6780946915366795
135,0.894736842105263,0,1,0,0.1585278929390592,0.6773050009648706
136,0.7368421052631577,0,0,0,0.16074227344843234,0.6845572333839091
137,0.5789473684210524,0,0,0,0.16178567125242277,0.7554555932938399
138,0.6842105263157896,0,0,0,0.15672848262890476,0.7783125752613415
139,0.26315789473684204,0,1,0,0.14391826037559127,0.17518042895388283
140,0.5789473684210524,0,0,0,0.14047459014857788,0.25238232752060946
141,0.36842105263157876,0,1,0,0.1548028365488092,0.23500739837520213
142,0.1578947368421051,1,0,0,0.155442252588591,0.23572549961940645
143,0.9473684210526316,0,0,0,0.1542394503301597,0.23995261544412855
144,0.9999999999999998,1,0,0,0.1399873337633116,0.25288008925395
145,0.5263157894736838,0,0,0,0.1428786567164169,0.25302858312664245
146,0.5263157894736838,0,0,0,0.14284937601557268,0.25344603036615065
147,0.10526315789473673,0,1,0,0.148157765563675,0.2567532531369473
148,0.4210526315789471,1,2,0,0.15328292117750494,0.25212088111980174
149,0.1578947368421051,1,0,0,0.15177490052550321,0.2705236916783271
150,0.5263157894736838,0,0,0,0.14216622087524539,0.2542683558512655
151,0.894736842105263,0,2,0,0.14293960308992903,0.2568800971679401
152,0.6842105263157896,1,1,0,0.1454621032555483,0.2542125837924574
153,0.7894736842105259,0,0,0,0.14348148488034101,0.2623882617961836
154,0.5263157894736838,0,0,0,0.14045996522810275,0.26497926181688647
155,0.9999999999999998,1,0,0,0.14473459763560154,0.2634994880868373
156,0.7368421052631577,1,1,0,0.14361529740608575,0.26448277517900426
157,0.7894736842105259,0,1,0,0.14535879847381905,0.26325725988335313
158,0.7368421052631577,0,0,0,0.14954305706761348,0.25576766374533794
159,0.5263157894736838,0,2,0,0.1513370262430347,0.2699973333978849
160,0.5263157894736838,1,0,0,0.1530107011313228,0.26950933423553053
161,0.7368421052631577,0,0,0,0.16226118219243865,0.2853468346455611
162,0.7368421052631577,0,0,0,0.15690145853084667,0.26645514683292165
163,0.894736842105263,0,0,0,0.16284717467098145,0.28576801448120853
164,0.894736842105263,0,0,0,0.15971122984882413,0.30321001296050587
165,0.5789473684210524,0,0,0,0.1505016107108681,0.2570105430714668
166,0.5789473684210524,0,0,0,0.14810038334186118,0.3218031622799548
167,0.6842105263157896,0,0,0,0.1513656085559282,0.3393361764423666
168,0.6842105263157896,0,0,0,0.1619401791720704,0.346208932325561
169,0.7894736842105259,0,0,0,0.16532802000712254,0.3412601646922174
170,0.5789473684210524,0,0,0,0.15261603549781902,0.3840635326362718
171,0.5789473684210524,0,0,0,0.16716244972364952,0.44282412184094355
172,0.7368421052631577,0,0,0,0.16925406413525323,0.4402628163000998
173,0.7894736842105259,0,0,0,0.16784466015690894,0.44823825832883546
174,0.6842105263157896,1,0,0,0.1681772526143579,0.45300858633400454
175,0.7894736842105259,1,0,0,0.16777104015177452,0.45395780402692315
176,0.4736842105263157,0,1,0,0.16861641850990475,0.453235533483461
177,0.7368421052631577,0,0,0,0.16730739119784738,0.46672955296432733
178,0.5263157894736838,0,0,0,0.16648031214344505,0.481247953471594
179,0.631578947368421,1,1,0,0.15982237383998443,0.49065059744535744
180,0.5789473684210524,1,0,0,0.1533626301687558,0.49241059259741216
181,0.894736842105263,1,0,0,0.15384077227637385,0.49310625687941223
182,0.4736842105263157,1,0,0,0.1605948515901908,0.49145681343929626
183,0.894736842105263,1,0,0,0.16689174041054172,0.4859865959275549
184,0.7894736842105259,0,0,0,0.15649309782965162,0.49481443725777124
185,0.631578947368421,0,0,0,0.16064508932025037,0.5042937421245417
186,0.36842105263157876,1,0,0,0.16665483155977512,0.5029228199425066
187,0.3157894736842106,1,0,0,0.16666762514864217,0.5062761392144695
188,0.3157894736842106,1,0,0,0.16016771020025908,0.5249371293310985
189,0.6842105263157896,1,0,0,0.16050931352933479,0.5281588052586367
190,0.5263157894736838,0,0,0,0.15970917145357327,0.5014847936874696
191,0.9999999999999998,1,0,0,0.16304678258808772,0.49595954070513387
192,0.4736842105263157,1,0,0,0.16397146778453162,0.49624153388292913
193,0.5263157894736838,0,0,0,0.14822591989968084,0.5108588237977921
194,0.6842105263157896,0,0,0,0.16579923349190492,0.506787406117193
195,0.9999999999999998,1,0,0,0.16667320062281296,0.4968377583975755
196,0.631578947368421,0,1,0,0.16718156360110265,0.49300391073766237
197,0.631578947368421,0,0,0,0.15140602820175855,0.5291861649935987
198,0.7368421052631577,0,0,0,0.15093942537673596,0.5297141312409086
199,0.5263157894736838,0,0,0,0.1539362333070132,0.5231248733828686
200,0.5263157894736838,0,0,0,0.15994908318968076,0.5438879811427475
201,0.5789473684210524,0,0,0,0.14665583584791853,0.5270688849406586
202,0.631578947368421,0,0,0,0.16928238546825397,0.52949984069309
203,0.631578947368421,1,0,0,0.15098923248371882,0.5451659122963276
204,0.5789473684210524,0,0,0,0.16702233089778015,0.520655290610707
205,0.6842105263157896,0,0,0,0.15193937468541743,0.5512365250065921
206,0.10526315789473673,1,0,0,0.1498158667670264,0.5512221787932656
207,0.7368421052631577,0,0,0,0.17941171191192715,0.5608087896596425
208,0.7368421052631577,0,0,0,0.15365181669882408,0.5679024486609441
209,0.7368421052631577,0,0,0,0.15798923821209837,0.5726203212616171
210,0.05263157894736836,1,0,0,0.16795516414157463,0.5727867584172649
211,0.7368421052631577,0,0,0,0.1690256980730896,0.5964031806494299
212,0.5789473684210524,0,0,0,0.16933024203772987,0.5901038384023917
213,0.5789473684210524,0,0,0,0.16347174789991223,0.5820242351193694
214,0.9473684210526316,0,0,0,0.16768200478594766,0.6007839434201346
215,0.8421052631578949,0,0,0,0.17060643942663517,0.5900825473355745
216,0.36842105263157876,0,1,0,0.16402760049340298,0.5772321382470178
217,0.4210526315789471,1,0,0,0.17396048675646728,0.6454327439621651
218,0.4210526315789471,1,1,0,0.1744618134948565,0.6322757003188939
219,0.631578947368421,0,0,0,0.17405644974775686,0.6319543088383678
220,0.36842105263157876,1,0,0,0.1747267045614612,0.6457906389174175
221,0.36842105263157876,1,2,0,0.17464694119982932,0.6448199012133126
222,0.5789473684210524,0,0,0,0.17425952200979006,0.645185136482433
223,0.7368421052631577,1,1,0,0.17486453610571737,0.6454337620250209
224,0.4736842105263157,1,1,0,0.1750977800974875,0.6454530422506527
225,0.4736842105263157,1,0,0,0.1852027325056978,0.6319180356162355
226,0.5789473684210524,1,0,0,0.18356757942697796,0.6318116778793419
227,0.5789473684210524,1,0,0,0.18407453322735945,0.6317854790192222
228,0.36842105263157876,1,1,0,0.18248815951539624,0.6087728257223385
229,0.7368421052631577,1,0,0,0.18031438327888058,0.6425483040831417
230,0.8421052631578949,0,1,0,0.16417035917699996,0.6166845565861544
231,0.9999999999999998,1,0,0,0.16519709706336017,0.6305256316427422
232,0.5789473684210524,0,0,0,0.17004434643345273,0.6210914920520383
233,0.1578947368421051,1,0,0,0.15108666706777574,0.6253116673998249
234,0.0,0,1,0,0.1740278753944306,0.6189108269942653
235,0.894736842105263,0,0,0,0.1748723878331114,0.6190726930910387
236,0.7368421052631577,0,0,0,0.1757712737725642,0.6245473377687619
237,0.9473684210526316,0,0,0,0.16537351784190926,0.6588944457168429
238,0.0,1,0,0,0.16167069277829943,0.6649392165275618
239,0.9473684210526316,0,0,0,0.17243157579861937,0.646430972522522
240,0.4736842105263157,1,0,0,0.17282990480801955,0.6459314531920366
241,0.4736842105263157,1,0,0,0.17900140715305227,0.6903839576250494
242,0.894736842105263,0,0,0,0.1635215288549915,0.6874091222302734
243,0.6842105263157896,0,0,0,0.16942224924023705,0.6881758814547825
244,0.4736842105263157,1,0,0,0.16289031343770716,0.6836977646944817
245,0.894736842105263,0,0,0,0.1660578926138929,0.6898569148814182
246,0.4736842105263157,1,0,0,0.16557663062402636,0.6902021965668415
247,0.6842105263157896,0,0,0,0.1645129663556115,0.680299096707598
248,0.631578947368421,0,0,0,0.17036863954322537,0.6875444180323289
249,0.6842105263157896,0,0,0,0.162234231295413,0.684961986079856
250,0.5263157894736838,1,0,0,0.17010295039570913,0.6882616688512263
251,0.36842105263157876,0,1,0,0.1707008105875374,0.6881759798253922
252,0.9999999999999998,1,0,0,0.16181807293743666,0.6837417074171206
253,0.9999999999999998,1,0,0,0.161710419904586,0.6837337602391854
254,0.36842105263157876,1,0,0,0.1783228627082831,0.7338016521042294
255,0.4210526315789471,1,0,0,0.19082162303325967,0.7258180321642428
256,0.631578947368421,0,0,0,0.18227287697754901,0.7030839316462713
257,0.9473684210526316,1,0,0,0.18317171547378797,0.7328370526993694
258,0.5263157894736838,0,1,0,0.17201539645611968,0.6908751039058958
259,0.7368421052631577,0,0,0,0.18048832422935257,0.7367956323845404
260,0.631578947368421,0,1,0,0.18659657794376272,0.7032935338673353
261,0.631578947368421,0,1,0,0.18695997531389488,0.7004810554664771
262,0.36842105263157876,1,0,0,0.1882010490428745,0.7557552748392358
263,0.21052631578947367,1,0,0,0.18555940972626792,0.7645855028925321
264,0.7894736842105259,0,0,0,0.17800744583930425,0.7485915116375856
265,0.894736842105263,0,0,0,0.1758389784552336,0.7619293706825704
266,0.7368421052631577,0,0,0,0.18346321441258948,0.7398484131721604
267,0.631578947368421,0,0,0,0.195874916373682,0.8135572205733845
268,0.631578947368421,1,0,0,0.19361014583788522,0.8151793616568029
269,0.631578947368421,1,0,0,0.17187008319610353,0.03465148952322751
270,0.7368421052631577,0,0,0,0.17268948269493978,0.19280973222721604
271,0.631578947368421,1,0,0,0.16296563281913956,0.24502240634702155
272,0.8421052631578949,1,0,0,0.17657087621744771,0.2358122587050065
273,0.631578947368421,0,0,0,0.1788939686965618,0.23460869000653803
274,0.7894736842105259,0,0,0,0.15861088342733207,0.2483461091464503
275,0.8421052631578949,1,0,0,0.1802828577313878,0.23241470090177987
276,0.7894736842105259,0,0,0,0.18168070481804385,0.23222767715015571
277,0.631578947368421,0,0,0,0.15328806785619767,0.2521414355973938
278,0.6842105263157896,0,0,0,0.1533840750830634,0.25261658595600656
279,0.7368421052631577,0,0,0,0.15321080496086145,0.25260004629489785
280,0.5263157894736838,1,0,0,0.15320489794245207,0.25261909476692784
281,0.5263157894736838,0,0,0,0.15155725224523253,0.25270523910343234
282,0.5263157894736838,1,2,0,0.15328121521596894,0.25744382660999116
283,0.7368421052631577,1,0,0,0.17292085364240564,0.30831896386823965
284,0.7368421052631577,0,0,0,0.1791146253589101,0.2788987253766344
285,0.9999999999999998,1,0,0,0.17273890309546475,0.3081348619138322
286,0.631578947368421,0,0,0,0.1729411969392956,0.308452680562116
287,0.7368421052631577,0,0,0,0.16999556590788623,0.3124439095435386
288,0.9473684210526316,0,0,0,0.17042707865795506,0.33316022072968215
289,0.3157894736842106,1,0,0,0.1925740533785311,0.3430341651686923
290,0.36842105263157876,0,1,0,0.1813073927356951,0.3620016289930365
291,0.3157894736842106,0,1,0,0.17757505699003534,0.3681966876201717
292,0.5789473684210524,0,0,0,0.17696865701810133,0.3694357535702177
293,0.5789473684210524,0,0,0,0.1779599152189242,0.3691688030802279
294,0.3157894736842106,1,0,0,0.1989828215611445,0.3405935455950247
295,0.8421052631578949,0,0,0,0.18804966500554474,0.3495992240817715
296,0.7368421052631577,0,0,0,0.18166862893151772,0.366588498023579
297,0.7368421052631577,0,0,0,0.1756593868832888,0.37167720200778626
298,0.894736842105263,0,0,0,0.17974655940008144,0.3696669177113568
299,0.7368421052631577,0,0,0,0.18953414614519526,0.3470848862473714
300,0.894736842105263,0,0,0,0.18953414614519526,0.3470848862473714
301,0.8421052631578949,1,1,0,0.1815856303343573,0.3766343789034959
302,0.36842105263157876,1,0,0,0.1755897181321654,0.40727144133819626
303,0.26315789473684204,0,1,0,0.18416873896245617,0.38389607034572315
304,0.5263157894736838,0,0,0,0.19369923314161663,0.4028343416083816
305,0.5263157894736838,0,0,0,0.17730829761452435,0.4063191804233368
306,0.9473684210526316,0,0,0,0.1851695194099769,0.40298270973548445
307,0.894736842105263,0,0,0,0.17852430564491326,0.4632422201847792
308,0.9473684210526316,0,0,0,0.17993231821371625,0.46675336409483115
309,0.7368421052631577,0,0,0,0.18741529637658708,0.47967049458199573
310,0.7368421052631577,0,0,0,0.1897104545647654,0.4880117824390461
311,0.36842105263157876,1,0,0,0.19025551989210412,0.5245364806748267
312,0.4736842105263157,1,0,0,0.20173388877862683,0.5053079402535067
313,0.8421052631578949,1,0,1,0.2031220210943273,0.4978109092334686
314,0.8421052631578949,1,0,0,0.1837154267146115,0.5089554590130451
315,0.7368421052631577,0,2,0,0.1704915940142661,0.5030801191081716
316,0.7894736842105259,0,0,0,0.17044393921516962,0.5031345213978201
317,0.36842105263157876,0,1,0,0.16661658467400073,0.5086632589949117
318,0.9999999999999998,1,0,0,0.1663200973700372,0.4921989124609648
319,0.631578947368421,0,1,0,0.16644749255522115,0.4915842732830746
320,0.631578947368421,0,0,0,0.19159571993647534,0.5212766828558852
321,0.9999999999999998,1,0,0,0.18025149280631067,0.5524553836980788
322,0.4736842105263157,1,0,0,0.19648980506886277,0.5274290391530154
323,0.5789473684210524,0,0,0,0.19520898467401127,0.5854213596506839
324,0.7894736842105259,0,0,0,0.18272397601104062,0.5655802870844185
325,0.7368421052631577,0,0,0,0.18162262768118284,0.5663444183211616
326,0.4736842105263157,1,0,0,0.17837520500647502,0.5635609862159292
327,0.631578947368421,0,0,0,0.18913848734397287,0.5622400450687651
328,0.631578947368421,0,0,0,0.18831381595633684,0.5721190375196515
329,0.6842105263157896,0,0,0,0.19148854376847604,0.5657481816918246
330,0.8421052631578949,0,0,0,0.18342967326512685,0.5747899471273074
331,0.4210526315789471,1,0,0,0.1905092124713911,0.6158049702729582
332,0.4210526315789471,1,1,0,0.20672805096087518,0.6069861930001743
333,0.5263157894736838,1,0,0,0.20640487771897778,0.6027768937187122
334,0.3157894736842106,1,0,0,0.20454389465183181,0.6092302099378576
335,0.21052631578947367,0,2,0,0.20744259834931084,0.5987176612332468
336,0.5789473684210524,1,0,0,0.20734283163385173,0.6006290343659778
337,0.4736842105263157,1,2,0,0.20560775093280076,0.6073965577068595
338,0.4736842105263157,1,2,0,0.2077743052556015,0.5986207696115553
339,0.4210526315789471,1,1,0,0.20660188389229844,0.6070512212919763
340,0.36842105263157876,1,0,0,0.2088801084962733,0.6006043562380008
341,0.05263157894736836,1,0,0,0.18434414725274695,0.5931364997519966
342,0.8421052631578949,0,0,0,0.18229234890955176,0.5969921972757111
343,0.7368421052631577,0,0,0,0.1819320965944873,0.5963515689307904
344,0.4736842105263157,1,0,0,0.20366039150326085,0.6308767186454997
345,0.4210526315789471,1,0,0,0.2007831213865916,0.6309142714340042
346,0.4736842105263157,1,1,0,0.20432016266730088,0.6309232754561658
347,0.5263157894736838,1,2,0,0.18860586875137797,0.632170843230149
348,0.631578947368421,1,2,0,0.18923876526919672,0.6321207091039435
349,0.5789473684210524,1,1,0,0.18929918753502376,0.6324440606318217
350,0.4736842105263157,1,0,0,0.19877336455534989,0.6308786237730891
351,0.26315789473684204,1,0,0,0.204075048914559,0.6309173793082918
352,0.36842105263157876,1,1,0,0.2056502545465068,0.6309050739156902
353,0.8421052631578949,1,0,0,0.20763343131127962,0.6215046134995745
354,0.5789473684210524,0,0,0,0.207844612182376,0.6215780421679716
355,0.6842105263157896,0,2,0,0.20780620630252641,0.6204623539057816
356,0.631578947368421,0,0,0,0.2082626132336082,0.6203768179546051
357,0.21052631578947367,1,0,0,0.19611069356879057,0.6516060300049891
358,0.7894736842105259,1,0,0,0.19639227071599785,0.6522451089995153
359,0.10526315789473673,1,0,0,0.19758786255423597,0.6518488041612022
360,0.36842105263157876,0,1,0,0.1983654243377589,0.6522095175088481
361,0.631578947368421,0,0,0,0.1926719037633701,0.6639573626433715
362,0.5263157894736838,1,0,0,0.20632909355385956,0.6491376329554549
363,0.4736842105263157,1,0,0,0.20667840034172946,0.6727545233692842
364,0.5263157894736838,1,1,0,0.2126998780642305,0.6551397952439513
365,0.7368421052631577,1,0,0,0.19272692779628456,0.6630631476642327
366,0.7368421052631577,0,0,0,0.19362616729653098,0.662945305108866
367,0.631578947368421,0,0,0,0.19265241527586185,0.6643529598392922
368,0.9999999999999998,1,0,0,0.1955457819667419,0.6511701353838925
369,0.894736842105263,0,1,0,0.1955457819667419,0.6511701353838925
370,0.7368421052631577,1,1,0,0.19635156440055737,0.6525357959399973
371,0.3157894736842106,1,2,0,0.2114965671433633,0.6902826870623935
372,0.631578947368421,0,1,0,0.1909341068353803,0.6895434749386996
373,0.26315789473684204,1,0,0,0.18580549022593296,0.6896916465900753
374,0.5789473684210524,0,0,0,0.18596294310296438,0.6903281467514764
375,0.3157894736842106,1,0,0,0.1864500608645351,0.6767819766995056
376,0.9473684210526316,0,0,0,0.19038186553947045,0.7013449307562096
377,0.5263157894736838,0,0,0,0.1998607960945256,0.7167374189401821
378,0.7368421052631577,0,0,0,0.2019366716729861,0.7290445721777479
379,0.894736842105263,0,0,0,0.20335267272522917,0.8023725696307378
380,0.9999999999999998,1,0,0,0.21212040502017684,0.7621081287073193
381,0.3157894736842106,1,0,0,0.2052822530398824,0.820681354677184
382,0.7368421052631577,0,0,0,0.20093350590465023,0.8178725312255346
383,0.7368421052631577,0,0,0,0.19947672212793652,0.8202479399461449
384,0.631578947368421,0,0,0,0.20962772583694136,0.8206961503177581
385,0.6842105263157896,0,1,0,0.19308739712613981,0.11068067586204954
386,0.5263157894736838,0,0,0,0.1936038460855505,0.1754954044883776
387,0.9999999999999998,1,0,0,0.18635066680585535,0.23876601660171276
388,0.631578947368421,0,0,0,0.18667187106650338,0.23901268299556347
389,0.5789473684210524,1,0,0,0.19404936216789614,0.24507366904389344
390,0.9999999999999998,1,0,0,0.19942377871443165,0.2456940714306496
391,0.5263157894736838,1,1,0,0.21172199169551392,0.2967098634004679
392,0.4736842105263157,1,0,0,0.21212870396574415,0.29643396698662655
393,0.7368421052631577,0,0,0,0.19145906572014856,0.290497432565161
394,0.5263157894736838,0,0,0,0.197025276330286,0.2956661628685017
395,0.5263157894736838,0,0,0,0.21018790996216719,0.285803507001083
396,0.4210526315789471,1,0,0,0.21168984764700488,0.29690463970610975
397,0.7894736842105259,1,1,0,0.21235239388702565,0.29686454196422607
398,0.5789473684210524,1,1,0,0.1959370499925264,0.3364597615399915
399,0.4210526315789471,1,0,0,0.19921168195423078,0.3392479429864359
400,0.5789473684210524,1,0,0,0.19878510282086392,0.34096822885278477
401,0.4736842105263157,1,2,0,0.19900488506905528,0.3421262342033309
